id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
39625814,https://www.airbnb.com/rooms/39625814,20231230181010,2023-12-31,city scrape,Vacation home in Santa Cruz · ★4.97 · 1 bedroom · 3 beds · 1 bath,,"Our neighborhood is nicely situated where you can easily walk down to the Boardwalk (no need to drive!), yet  we are just across the river (walk the famous train trestle) so not in the hustle and bustle of the Boardwalk area.  Also walk to beautiful Seabright Beach,  enjoy a wide variety of  delicious restaurants nearby , including the Brewery, Enfer Pizza, Tramonte, Bettys Burgers, and more.  There is coffee, tea, smoothies, bagels at Java Junction or find nearby Verve coffee Roastery where they roast the coffee on site.  Take a stroll down to the Harbor, enjoy calamari at Aldo's, a fresh fish meal at Johnny's Harbor Cafe, or sit out at the Crows Nest for beautiful ocean views.  The nearby Ocean View park has great slides for your kids.  This park is also known to our kids as the ""wax paper"" park.  They would take wax paper on the slides to go faster!   I love that we can hear the roar of the Big Dipper, excitement from the riders, the barking of the sea lions, and at high tide, the c",https://a0.muscache.com/pictures/miso/Hosting-39625814/original/df43e21b-9d81-4f93-b890-fc95008a1d5d.jpeg,53097303,https://www.airbnb.com/users/show/53097303,Susan,2016-01-02,,"I have been an  RN for 33 years now, the past 20 have been with the VA.  I enjoy my work very much.  Also I am a runner,  I started a running program end of March in 2013.  First a 10k, then half marathons, a marathon, and found myself at my first Boston Marathon in 2015.  I have 3 children.  My youngest is in the Army.  My husband Roy  is retired from IT, but now has a business building custom sheds.  I enjoy traveling, especially to Italy , meeting people and being a host of my family's beach place in Santa Cruz.  ",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/541fdd75-36f2-43af-a3e6-02e86587eeb6.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/541fdd75-36f2-43af-a3e6-02e86587eeb6.jpg?aki_policy=profile_x_medium,Santa Cruz,2,2,"['email', 'phone']",t,t,"Santa Cruz, California, United States",City of Santa Cruz,,36.96716,-122.0118,Entire vacation home,Entire home/apt,4,,1 bath,,3,[],$169.00,2,30,2,2,1125,1125,2.0,1125.0,,t,8,10,18,145,2023-12-31,185,29,1,2019-11-17,2023-12-04,4.97,4.98,4.95,4.98,4.98,4.96,4.88,,f,2,2,0,0,3.69
39665853,https://www.airbnb.com/rooms/39665853,20231230181010,2023-12-31,city scrape,Condo in Watsonville · ★4.90 · 2 bedrooms · 4 beds · 2 baths,,"Pajaro Dunes is a private HOA offering tennis courts, basketball courts, as well as a sand Volleyball area for guests. The beach is private and stunning. A short 20 minute drive to quaint Capitola or 30 minutes to Santa Cruz. Monterey is roughly a 30 minute drive to the Pier and all that Monterey has to offer. Great local restaurants await with a short 10 minute drive into Watsonville. Enjoy Moss Landing with a short 15 minute drive and Phil's famous fish house featured on the Food Network.",https://a0.muscache.com/pictures/483c3e73-dc22-4eef-b68b-5eedbaf6d296.jpg,304848991,https://www.airbnb.com/users/show/304848991,Arlene,2019-10-27,,"",within an hour,100%,98%,t,https://a0.muscache.com/im/pictures/user/9b605c43-fcb0-4c12-9751-2c85f890f755.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/9b605c43-fcb0-4c12-9751-2c85f890f755.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,"Watsonville, California, United States",Unincorporated Areas,,36.85452,-121.81092,Entire condo,Entire home/apt,6,,2 baths,,4,[],$350.00,2,14,2,2,1125,1125,2.0,1125.0,,t,21,47,73,314,2023-12-31,170,46,0,2019-12-01,2023-11-22,4.9,4.92,4.85,4.96,4.95,4.92,4.69,,f,1,1,0,0,3.42
39890286,https://www.airbnb.com/rooms/39890286,20231230181010,2023-12-31,city scrape,Hotel in Santa Cruz · ★4.60 · 1 bedroom · 1 bed · 1 bath,,,https://a0.muscache.com/pictures/915cea89-9ef9-45bf-8d8a-297109ef5670.jpg,1580236,https://www.airbnb.com/users/show/1580236,Casablanca,2012-01-08,"Santa Cruz, CA",Historic hotel located by the beach in Santa Cruz!,within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/0dce0181-720b-49c9-b3f7-b5f6679f0098.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/0dce0181-720b-49c9-b3f7-b5f6679f0098.jpg?aki_policy=profile_x_medium,Santa Cruz,3,3,['phone'],t,t,,City of Santa Cruz,,36.9646,-122.02282,Room in hotel,Private room,2,,1 bath,,1,[],$259.00,1,1125,1,1,1125,1125,1.0,1125.0,,t,29,59,89,364,2023-12-31,52,18,2,2019-12-24,2023-12-10,4.6,4.62,4.58,4.65,4.56,4.81,4.46,,t,3,0,3,0,1.06
39890676,https://www.airbnb.com/rooms/39890676,20231230181010,2023-12-31,city scrape,Hotel in Santa Cruz · ★4.61 · 1 bedroom · 1 bed · 1 private bath,,,https://a0.muscache.com/pictures/0c3860d4-2a8a-4da6-ad0a-aac97c81430c.jpg,1580236,https://www.airbnb.com/users/show/1580236,Casablanca,2012-01-08,"Santa Cruz, CA",Historic hotel located by the beach in Santa Cruz!,within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/0dce0181-720b-49c9-b3f7-b5f6679f0098.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/0dce0181-720b-49c9-b3f7-b5f6679f0098.jpg?aki_policy=profile_x_medium,Santa Cruz,3,3,['phone'],t,t,,City of Santa Cruz,,36.96301,-122.02341,Room in hotel,Private room,2,,1 private bath,,1,[],$235.00,1,1125,1,1,1125,1125,1.0,1125.0,,t,29,59,89,359,2023-12-31,41,5,0,2020-01-06,2023-11-27,4.61,4.61,4.76,4.71,4.71,5.0,4.59,,t,3,0,3,0,0.84
39891117,https://www.airbnb.com/rooms/39891117,20231230181010,2023-12-31,city scrape,Hotel in Santa Cruz · 2 bedrooms · 3 beds · 2 baths,,,https://a0.muscache.com/pictures/miso/Hosting-39891117/original/407ece03-d686-4e1b-a192-f0e6265f7961.jpeg,1580236,https://www.airbnb.com/users/show/1580236,Casablanca,2012-01-08,"Santa Cruz, CA",Historic hotel located by the beach in Santa Cruz!,within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/0dce0181-720b-49c9-b3f7-b5f6679f0098.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/0dce0181-720b-49c9-b3f7-b5f6679f0098.jpg?aki_policy=profile_x_medium,Santa Cruz,3,3,['phone'],t,t,,City of Santa Cruz,,36.96474,-122.02312,Room in hotel,Private room,4,,2 baths,,3,[],$376.00,1,1125,1,1,1125,1125,1.0,1125.0,,t,30,60,90,365,2023-12-31,1,0,0,2021-02-14,2021-02-14,1.0,1.0,1.0,1.0,1.0,5.0,1.0,,t,3,0,3,0,0.03
40092944,https://www.airbnb.com/rooms/40092944,20231230181010,2023-12-31,city scrape,Cabin in Boulder Creek · ★4.92 · 2 bedrooms · 5 beds · 2 baths,,,https://a0.muscache.com/pictures/miso/Hosting-40092944/original/fc8309bc-a1e1-4aa3-a5e8-2ff2e082910e.jpeg,33315615,https://www.airbnb.com/users/show/33315615,Kristy,2015-05-13,"Los Angeles, CA","",within an hour,100%,97%,t,https://a0.muscache.com/im/pictures/user/f40ae918-b993-4100-b06f-b7fd543d6588.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/f40ae918-b993-4100-b06f-b7fd543d6588.jpg?aki_policy=profile_x_medium,,2,3,"['email', 'phone']",t,t,,Unincorporated Areas,,37.13443,-122.1286,Entire cabin,Entire home/apt,6,,2 baths,,5,[],$264.00,3,1125,3,3,2,1125,3.0,990.7,,t,24,40,40,40,2023-12-31,79,24,0,2021-12-26,2023-11-06,4.92,4.91,4.94,4.94,4.92,5.0,4.84,,f,1,1,0,0,3.22
40215068,https://www.airbnb.com/rooms/40215068,20231230181010,2023-12-31,city scrape,Cottage in Santa Cruz · ★4.87 · 2 bedrooms · 4 beds · 1 bath,,"Central location!  8 minute stroll to boardwalk.  Relaxing 15 minute walk to SeaBright Beach. Walk to downtown with all its cafes, shops and restaurants!  Only 8 minutes!<br /><br />Santa Cruz is often valued for its location; tucked between the north and central coast of California, Santa Cruz has a mild climate, miles of sandy beaches, and a coastal redwood system that is hauntingly beautiful. But Santa Cruz offers family vacationers much more than just an ideal location, Santa Cruz is a family vacation paradise! From old fashioned carnival games to surf lessons, a Santa Cruz family vacation combines a love for modern amusements with the best of the outdoors. In Santa Cruz there is never a choice between the city and the rural life: both are essential parts of a Santa Cruz family vacation. Every member of the family will love a Santa Cruz family vacation; your family will tell stories and remember anecdotes of your family vacation for years. You’ll find that smiles and laughter come ",https://a0.muscache.com/pictures/miso/Hosting-40215068/original/5bbb1f42-7b45-47f2-b4da-279c030a3e7b.jpeg,255932506,https://www.airbnb.com/users/show/255932506,Sharon,2019-04-15,"Cotati, CA","We love to travel and have plans for our retirement years, to do just that!  You’re helping us  live our dreams by renting our home!  

We’re experienced landlords that love to give people the comforts of home away from home!  We’ve always got someone ready and nearby to help if needed.  We are 5 star Airbnb Super-Host and are proud of the opportunities we can provide you as our guest.",within an hour,100%,97%,t,https://a0.muscache.com/im/pictures/user/256d1d93-58fd-4e2b-9785-b2f0a5bd08a4.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/256d1d93-58fd-4e2b-9785-b2f0a5bd08a4.jpg?aki_policy=profile_x_medium,Santa Cruz,3,3,"['email', 'phone']",t,t,"Santa Cruz, California, United States",City of Santa Cruz,,36.97254,-122.018,Entire cottage,Entire home/apt,7,,1 bath,,4,[],$228.00,2,14,2,2,14,14,2.0,14.0,,t,13,31,61,205,2023-12-31,100,9,0,2021-03-22,2023-09-18,4.87,4.86,4.73,4.89,4.97,4.87,4.77,,f,1,1,0,0,2.96
40263727,https://www.airbnb.com/rooms/40263727,20231230181010,2023-12-31,city scrape,Cottage in Boulder Creek · ★4.98 · 1 bedroom · 2 beds · 1 bath,,Fun coffee shops and antique stores downtown.  Lots of local history around town.,https://a0.muscache.com/pictures/cac80566-02b9-4eff-a03f-d9871a4f9c04.jpg,199333964,https://www.airbnb.com/users/show/199333964,Linda,2018-07-01,"Boulder Creek, CA",My husband Duane and I live in the beautiful Santa Cruz mountains!,within an hour,100%,87%,t,https://a0.muscache.com/im/pictures/user/907d906b-91ed-4522-a1ab-4d6386186ce3.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/907d906b-91ed-4522-a1ab-4d6386186ce3.jpg?aki_policy=profile_x_medium,,2,2,"['email', 'phone']",t,t,"Boulder Creek, California, United States",Unincorporated Areas,,37.12897,-122.13287,Entire cottage,Entire home/apt,2,,1 bath,,2,[],$210.00,2,14,2,2,14,14,2.0,14.0,,t,25,55,85,174,2023-12-31,87,17,1,2020-03-23,2023-12-26,4.98,4.97,4.99,4.99,4.99,4.98,4.87,,f,2,2,0,0,1.89
40287103,https://www.airbnb.com/rooms/40287103,20231230181010,2023-12-31,city scrape,Guesthouse in Santa Cruz · ★4.88 · 2 bedrooms · 11 beds · 1.5 baths,,,https://a0.muscache.com/pictures/41739aae-0459-4f1e-a5ba-c465b1a0d269.jpg,311208435,https://www.airbnb.com/users/show/311208435,Sara,2019-11-21,,"",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/70072d8d-d630-47a5-ae8e-e1d4f66f2a29.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/70072d8d-d630-47a5-ae8e-e1d4f66f2a29.jpg?aki_policy=profile_x_medium,Santa Cruz,7,7,"['email', 'phone']",t,t,,City of Santa Cruz,,36.965599,-122.023384,Entire guesthouse,Entire home/apt,11,,1.5 baths,,11,[],$608.00,1,365,1,3,7,1125,1.3,804.1,,t,28,58,88,90,2023-12-31,8,0,0,2021-07-05,2021-12-27,4.88,4.75,4.88,5.0,4.75,5.0,4.5,,t,6,3,2,1,0.26
40353729,https://www.airbnb.com/rooms/40353729,20231230181010,2023-12-31,city scrape,Home in Santa Cruz · ★4.95 · 3 bedrooms · 6 beds · 2 baths,,"Enseñada Del Sol is in a fantastic and very central location.  The beautiful tide pools at Corcoran beach are just down the street, and a very short walk (less than two blocks) will take you to Sunny Cove or Santa Maria (or ""Mo's"", as locals know it), both great family beaches! Mo's is a great beach to take a quiet and invigorating long walk.  <br /><br />There is a Starbucks around the corner and there are a number of tasty restaurants within walking distance; and don't miss out on the fun local brewery. On Sundays, there is a charming little Farmer's Market only a short walk away.  <br /><br />The Boardwalk, the Wharf, Capitola Village and historic downtown Santa Cruz are all just a quick 10 minute drive.  The Yacht Harbor and Twin Lakes Beach (with the Crow's Nest, Cafe el Palomar and Java Junction) are a three minute drive or a nice 15 minute walk away. The area is extremely bike and walking friendly, so why not enjoy the area without dealing with the stresses of traffic!!!",https://a0.muscache.com/pictures/b032319e-9692-40da-b727-5399ec0e137c.jpg,1489277,https://www.airbnb.com/users/show/1489277,Gabriel,2011-12-09,"Santa Cruz, CA","I live in Santa Cruz, California with my wonderful wife Katharina and our son Oliver. I am a professional Airbnb host and a former elementary school teacher and Katharina is an amazing person and an incredibly talented creative director. Oliver is a bright, energetic and friendly young man that loves the water, bike riding, history, exploring and solving the mysteries of the universe. We have one incredibly friendly and mellow cat (Dexter), six chickens and we enjoy spending time with friends--hiking, biking, great home-cooked meals, good wine and beer, and generally enjoying all that life has to offer.

We have a passion for travel--nothing is more exciting then finding yourself in a new and unfamiliar place with nothing to do but explore and interact with new people!

We are also extremely responsible people. We own our home and take great pride in having a place that is clean, comfortable and inviting. As guests in other people's homes, we feel the same responsibility and respect for their space.",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/7af3a71c-701c-400d-a784-30df929f2096.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/7af3a71c-701c-400d-a784-30df929f2096.jpg?aki_policy=profile_x_medium,Santa Cruz,9,9,"['email', 'phone']",t,t,"Santa Cruz, California, United States",Unincorporated Areas,,36.96305,-121.98802,Entire home,Entire home/apt,8,,2 baths,,6,[],$555.00,2,90,2,30,93,1125,3.0,1120.3,,t,13,19,20,21,2023-12-31,123,31,1,2019-12-27,2023-12-26,4.95,4.96,4.96,4.95,4.96,4.96,4.81,,f,6,6,0,0,2.52
40394672,https://www.airbnb.com/rooms/40394672,20231230181010,2023-12-31,city scrape,Guest suite in Santa Cruz · ★4.91 · 1 bedroom · 1 bed · 1 bath,,"Residential Midtown Santa Cruz Live Oak neighborhood is just two miles from the Beaches, Capitola Village, the Santa Cruz Boardwalk and Downtown Santa Cruz .<br />We’re located in what’s considered the “Banana Belt” where it stays 5-10 degrees warmer and sunnier than the neighborhoods right along the Coast which can often be fogged in. Our family neighborhood is close to everything yet at the perfect distance away from the crowds. Take a look at our on-line Guidebook for some of our favorite suggestions.",https://a0.muscache.com/pictures/d570ff1c-e159-4f33-a9db-1d2bcc2ec34a.jpg,312228590,https://www.airbnb.com/users/show/312228590,Ann,2019-11-26,,"Local Realtors and Artists in Santa Cruz. 
We are experts in the local region of homes and activities, if you are looking for recommendations or places let us know. We love to travel and find new favorite places.",within an hour,100%,98%,t,https://a0.muscache.com/im/pictures/user/6eedd93a-dedc-4ed3-8b50-3f3b7f973a7e.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/6eedd93a-dedc-4ed3-8b50-3f3b7f973a7e.jpg?aki_policy=profile_x_medium,Santa Cruz,1,1,"['email', 'phone']",t,t,"Santa Cruz, California, United States",Unincorporated Areas,,36.98253,-121.98459,Entire guest suite,Entire home/apt,2,,1 bath,,1,[],$99.00,1,14,1,2,14,14,1.0,14.0,,t,13,25,37,37,2023-12-31,149,93,2,2019-11-29,2023-12-17,4.91,4.89,4.92,4.97,4.96,4.88,4.67,,f,1,1,0,0,2.99
40425386,https://www.airbnb.com/rooms/40425386,20231230181010,2023-12-31,city scrape,Yurt in Santa Cruz · ★4.97 · 1 bed · 1 bath,,"2 minutes away is the Bonny Doon ecological reserve. Over 500 acres of hiking trails including the famous “Moon rocks” (see photos). Half a mile down the road visit Beauregard vineyard and tasting room 🍷. A little further is Davenport, a scenic little town with restaurants and beaches.<br />Also nearby, experience giant redwoods in Henry Cowell State Park, Big Basin State Park and Fall creek. Visit Wilder ranch. See the elephant seals at Año Nuevo then enjoy numerous quality Westside restaurants of every description.",https://a0.muscache.com/pictures/7f897e76-2f28-42c0-9c7b-19fc7120bd8c.jpg,22167735,https://www.airbnb.com/users/show/22167735,Peter,2014-10-05,,"",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/9a2742a0-6e4d-4007-899a-e0e16d1e1f4d.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/9a2742a0-6e4d-4007-899a-e0e16d1e1f4d.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,"Santa Cruz, California, United States",Unincorporated Areas,,37.05832,-122.15258,Yurt,Entire home/apt,2,,1 bath,,1,[],$199.00,2,1125,2,2,1125,1125,2.0,1125.0,,t,0,0,0,0,2023-12-31,239,44,2,2019-12-12,2023-12-26,4.97,4.98,4.96,4.98,4.97,4.95,4.89,,f,1,1,0,0,4.84
40427628,https://www.airbnb.com/rooms/40427628,20231230181010,2023-12-31,city scrape,Home in Watsonville · ★4.98 · 3 bedrooms · 4 beds · 2 baths,,"Close to Monterey, Carmel, the wine tasting region of Carmel Valley, and Santa Cruz.",https://a0.muscache.com/pictures/3e16d6f5-2aaf-49f3-ac95-52d06259b003.jpg,52967004,https://www.airbnb.com/users/show/52967004,Erin,2016-01-01,"Turlock, CA","We have always wanted to have a beach house and were so excited to find one we loved in 2019.

We live in Turlock, California and have four children. I am the director of a nonprofit that supports children. 

We love to go to the beach for fun and explore new restaurants and scenic places in the Monterey Bay region. 

We would love to welcome you at the Copper Nest!",within an hour,100%,98%,t,https://a0.muscache.com/im/pictures/user/d5e9ecd7-88a8-4668-8e28-b685f9e38f0c.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/d5e9ecd7-88a8-4668-8e28-b685f9e38f0c.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,"Watsonville, California, United States",Unincorporated Areas,,36.85988,-121.81558,Entire home,Entire home/apt,8,,2 baths,,4,[],$643.00,3,30,1,3,30,30,3.0,30.0,,t,16,37,53,271,2023-12-31,101,29,1,2019-12-24,2023-12-23,4.98,4.98,4.98,4.96,4.98,4.99,4.94,,f,1,1,0,0,2.06
40470357,https://www.airbnb.com/rooms/40470357,20231230181010,2023-12-31,city scrape,Home in Aptos · ★4.87 · 3 bedrooms · 4 beds · 3 baths,,"Enjoy all Santa Cruz and surrouding area has to offer in this beautiful centrally located Town home. Walk  across the street to the Seascape Tennis Club/gym/pool.  Day passes are available for a fee. Walking distance to pizza, Mexican and american food, as well as quaint boutiques.  Large walking Beach is just an easy 10 min walk.",https://a0.muscache.com/pictures/miso/Hosting-40470357/original/d3d74a06-8053-4dff-8ca9-406575117b54.jpeg,77921432,https://www.airbnb.com/users/show/77921432,Cheshire Rio Realty,2016-06-15,,Follow us on our new social media account to stay in the loop! @CheshireRioRealty ,within a day,87%,87%,t,https://a0.muscache.com/im/pictures/user/c74e6a3f-214e-4767-b7bb-728fcf554a00.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/c74e6a3f-214e-4767-b7bb-728fcf554a00.jpg?aki_policy=profile_x_medium,Santa Cruz,56,65,"['email', 'phone']",t,t,"Aptos, California, United States",Unincorporated Areas,,36.95323,-121.87371,Entire home,Entire home/apt,8,,3 baths,,4,[],$406.00,3,21,3,4,21,21,3.3,21.0,,t,25,55,85,175,2023-12-31,31,10,0,2020-09-26,2023-11-27,4.87,4.9,4.9,4.84,4.81,4.97,4.58,,f,47,47,0,0,0.78
40561696,https://www.airbnb.com/rooms/40561696,20231230181010,2023-12-31,city scrape,Home in Aptos · ★5.0 · 5 bedrooms · 9 beds · 2 baths,,"All within walking distance there is a specialty coffee shop and pizza bistro, a higher end restaurant Cafe Rio just next door, also a great place for breakfast and lunch is Pixie's deli. For all your needs in hurry there is a neighborhood market too.",https://a0.muscache.com/pictures/7d8a8f7f-04a5-434a-bdba-b8a4de7dd032.jpg,77921432,https://www.airbnb.com/users/show/77921432,Cheshire Rio Realty,2016-06-15,,Follow us on our new social media account to stay in the loop! @CheshireRioRealty ,within a day,87%,87%,t,https://a0.muscache.com/im/pictures/user/c74e6a3f-214e-4767-b7bb-728fcf554a00.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/c74e6a3f-214e-4767-b7bb-728fcf554a00.jpg?aki_policy=profile_x_medium,Santa Cruz,56,65,"['email', 'phone']",t,t,"Aptos, California, United States",Unincorporated Areas,,36.96556,-121.90067,Entire home,Entire home/apt,10,,2 baths,,9,[],$794.00,4,21,4,7,7,21,4.9,19.6,,t,30,52,82,82,2023-12-31,9,3,0,2020-03-01,2023-10-08,5.0,5.0,4.67,5.0,4.78,5.0,4.67,,f,47,47,0,0,0.19
40672541,https://www.airbnb.com/rooms/40672541,20231230181010,2023-12-31,city scrape,Home in Santa Cruz · ★4.94 · 3 bedrooms · 4 beds · 2 baths,,"The lower Westside of Santa Cruz is a quiet, family-friendly haven that's still close to all the action. It's just a 5-minute walk to Natural Bridges Beach and State Park, which is known for its wildlife, including shore birds, migratory whales, seals and otters. Not to mention the Monarch Butterfly Sanctuary at the Park—visit in late October and into November to observe peak monarch migration. <br /><br />For a bit more activity, you're also just a 10-minute drive to the Beach Boardwalk and within walking distance of Santa Cruz's thriving and creative brewery and winery district. The Seymour Marine Discovery Center—a community-supported marine science education center affiliated with UC-Santa Cruz—is also nearby.",https://a0.muscache.com/pictures/332a5d9c-f309-4603-b964-85c72024d47f.jpg,315546157,https://www.airbnb.com/users/show/315546157,Brenden,2019-12-08,,"",within an hour,100%,98%,t,https://a0.muscache.com/im/pictures/user/c83e04ba-f149-48ac-8adc-03ff363635ed.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/c83e04ba-f149-48ac-8adc-03ff363635ed.jpg?aki_policy=profile_x_medium,Santa Cruz,1,1,"['email', 'phone']",t,t,"Santa Cruz, California, United States",City of Santa Cruz,,36.95101,-122.05002,Entire home,Entire home/apt,8,,2 baths,,4,[],$501.00,2,1125,2,2,1125,1125,2.0,1125.0,,t,17,47,77,349,2023-12-31,229,37,0,2019-12-29,2023-11-26,4.94,4.93,4.94,4.99,4.97,4.97,4.72,,f,1,1,0,0,4.69
40818310,https://www.airbnb.com/rooms/40818310,20231230181010,2023-12-31,city scrape,Home in Santa Cruz · 3 bedrooms · 4 beds · 2.5 baths,,,https://a0.muscache.com/pictures/prohost-api/Hosting-40818310/original/bd2febcf-6aa6-41b5-bf7a-5818f36ea7ff.jpeg,62542564,https://www.airbnb.com/users/show/62542564,Kendall & Potter Property Mgmt,2016-03-11,"Santa Cruz, CA","We've been helping people make terrific Santa Cruz Memories for generations.  Let us assist in making your next beach vacation amazing.

Kendall & Potter was established as a real estate company over fifty years ago. 
The brokers Skipper Kendall and William Potter moved to Aptos to fulfill their dream of working in a small town in Santa Cruz County. They soon expanded their services to include property management and relocation to Santa Cruz County along the Monterey Coast.

Kendall & Potter continues to be seen as one of the leading forces in Santa Cruz County Real Estate Property Management.

Rita Law, now owner and broker, purchased the property department and has been on site for nearly 50 years.

Kendall & Potter Property Management offers a variety of home services – including complete property management services, leases on unfurnished properties and rental homes in Santa Cruz, as well as Monterey Coast & Santa Cruz vacation rentals management and corporate housing.",within an hour,100%,96%,f,https://a0.muscache.com/im/pictures/user/588fa1fb-0c6c-4fbf-a07f-4d3e1ddba051.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/588fa1fb-0c6c-4fbf-a07f-4d3e1ddba051.jpg?aki_policy=profile_x_medium,Santa Cruz,30,69,"['email', 'phone', 'work_email']",t,t,,City of Capitola,,36.96800229999999,-121.9578427,Entire home,Entire home/apt,8,,2.5 baths,,4,[],$876.00,4,365,2,5,365,365,4.5,365.0,,t,30,60,61,62,2023-12-31,2,1,0,2021-07-29,2023-07-12,5.0,5.0,4.5,5.0,5.0,5.0,4.5,,f,30,30,0,0,0.07
40890237,https://www.airbnb.com/rooms/40890237,20231230181010,2023-12-31,city scrape,Guesthouse in Santa Cruz · ★4.96 · 1 bedroom · 2 beds · 1 bath,,,https://a0.muscache.com/pictures/175e418f-1686-4cfc-a048-6d3d7c6659a3.jpg,107287418,https://www.airbnb.com/users/show/107287418,Lisa & Jim,2016-12-14,,"We have been married  for 50 years and have lived in Santa Cruz for the last 35 years. 

",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/User-107287418/original/a4239bcb-3bdf-4063-87b9-04c0573b3448.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-107287418/original/a4239bcb-3bdf-4063-87b9-04c0573b3448.jpeg?aki_policy=profile_x_medium,Santa Cruz,2,4,"['email', 'phone']",t,t,,City of Santa Cruz,,36.98165,-121.99934,Entire guesthouse,Entire home/apt,4,,1 bath,,2,[],$125.00,2,1125,1,2,1125,1125,1.3,1125.0,,t,0,0,0,0,2023-12-31,191,50,4,2020-01-26,2023-12-25,4.96,4.95,4.92,4.95,4.96,4.92,4.91,,t,2,2,0,0,3.99
