id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
873111803540657134,https://www.airbnb.com/rooms/873111803540657134,20231230181028,2023-12-31,city scrape,Rental unit in Newark · ★4.40 · 1 bedroom · 1 bed · 1 shared bath,,,https://a0.muscache.com/pictures/9ec22b21-60c7-4bb0-b696-ce88d5597309.jpg,507553023,https://www.airbnb.com/users/show/507553023,Myrun,2023-03-28,,"",within an hour,97%,96%,f,https://a0.muscache.com/defaults/user_pic-50x50.png?v=3,https://a0.muscache.com/defaults/user_pic-225x225.png?v=3,Weequahic,14,16,"['email', 'phone']",f,t,,South,,40.71344,-74.20748,Private room in rental unit,Private room,2,,1 shared bath,,1,[],$77.00,1,365,1,1,365,365,1.0,365.0,,t,30,60,90,364,2023-12-31,10,10,0,2023-04-28,2023-10-29,4.4,4.6,4.5,4.8,4.5,4.5,4.6,,f,12,3,9,0,1.21
873148089820746426,https://www.airbnb.com/rooms/873148089820746426,20231230181028,2023-12-30,city scrape,Rental unit in Newark · ★4.80 · 2 bedrooms · 3 beds · 2 baths,,"Discover Ironbound, Newark's dynamic neighborhood! Rich in cultural diversity, it's a culinary haven with authentic Portuguese and Brazilian flavors. The historic streets reveal a captivating blend of cobblestone charm and well-preserved architecture. Conveniently located in the metropolitan area of New York City, it provides easy access to Manhattan. Immerse yourself in the vibrant community, savor diverse cuisines, and enjoy the unique blend of history and modernity that defines Ironbound!",https://a0.muscache.com/pictures/prohost-api/Hosting-873148089820746426/original/e2931c69-d698-45fa-93ec-10e5091f21dd.jpeg,439583593,https://www.airbnb.com/users/show/439583593,Maite,2022-01-08,"New Jersey, United States","",within an hour,98%,99%,t,https://a0.muscache.com/im/pictures/user/User-439583593/original/1ba996cd-5a0d-4977-b694-68fa638b1c53.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-439583593/original/1ba996cd-5a0d-4977-b694-68fa638b1c53.jpeg?aki_policy=profile_x_medium,North Ironbound,13,15,"['email', 'phone']",t,t,"Newark, New Jersey, United States",East,,40.730856,-74.161485,Entire rental unit,Entire home/apt,6,,2 baths,,3,[],$135.00,1,365,1,2,365,365,1.0,365.0,,t,16,37,46,275,2023-12-30,56,56,6,2023-05-28,2023-12-26,4.8,4.91,4.98,4.93,4.86,4.57,4.79,,f,7,7,0,0,7.74
873247050753398575,https://www.airbnb.com/rooms/873247050753398575,20231230181028,2024-01-01,city scrape,Rental unit in Newark · ★4.90 · 2 bedrooms · 3 beds · 1 bath,,"Chick Downtown Newark is a lively area that combines the charm of a historic district with the energy of a modern city. You'll find yourself surrounded by a mix of beautifully restored buildings, trendy cafes, and exciting nightlife options.",https://a0.muscache.com/pictures/miso/Hosting-873247050753398575/original/780b4cab-45ff-4763-9367-cec9154eab67.jpeg,440761965,https://www.airbnb.com/users/show/440761965,Keely,2022-01-16,,"",within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/d4116558-b8dc-4689-8514-283af122d6d6.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/d4116558-b8dc-4689-8514-283af122d6d6.jpg?aki_policy=profile_x_medium,Bergen-Lafayette,3,4,"['email', 'phone']",t,t,"Newark, New Jersey, United States",Central,,40.7341385,-74.17605530000002,Entire rental unit,Entire home/apt,6,,1 bath,,3,[],$264.00,3,365,3,3,1125,1125,3.0,1125.0,,t,0,0,0,0,2024-01-01,9,9,1,2023-05-21,2023-12-28,4.9,4.8,4.9,4.8,4.9,4.8,4.7,,t,2,2,0,0,1.19
873323035064153354,https://www.airbnb.com/rooms/873323035064153354,20231230181028,2023-12-30,city scrape,Rental unit in Newark · ★4.67 · 2 bedrooms · 3 beds · 2 baths,,"Discover Ironbound, Newark's dynamic neighborhood! Rich in cultural diversity, it's a culinary haven with authentic Portuguese and Brazilian flavors. The historic streets reveal a captivating blend of cobblestone charm and well-preserved architecture. Conveniently located in the metropolitan area of New York City, it provides easy access to Manhattan. Immerse yourself in the vibrant community, savor diverse cuisines, and enjoy the unique blend of history and modernity that defines Ironbound!",https://a0.muscache.com/pictures/prohost-api/Hosting-873323035064153354/original/91aca124-eb81-4791-a1cc-14d6e67fe8af.jpeg,439583593,https://www.airbnb.com/users/show/439583593,Maite,2022-01-08,"New Jersey, United States","",within an hour,98%,99%,t,https://a0.muscache.com/im/pictures/user/User-439583593/original/1ba996cd-5a0d-4977-b694-68fa638b1c53.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-439583593/original/1ba996cd-5a0d-4977-b694-68fa638b1c53.jpeg?aki_policy=profile_x_medium,North Ironbound,13,15,"['email', 'phone']",t,t,"Newark, New Jersey, United States",East,,40.730856,-74.161485,Entire rental unit,Entire home/apt,6,,2 baths,,3,[],$126.00,1,365,1,2,365,365,1.0,365.0,,t,23,46,59,271,2023-12-30,51,51,5,2023-05-26,2023-12-25,4.67,4.76,4.84,4.86,4.65,4.43,4.71,,f,7,7,0,0,6.99
874682040667565786,https://www.airbnb.com/rooms/874682040667565786,20231230181028,2023-12-31,city scrape,Rental unit in Newark · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,,,https://a0.muscache.com/pictures/c9ba165c-58d1-4dac-865d-89f9a80e6999.jpg,236804347,https://www.airbnb.com/users/show/236804347,Friday,2019-01-15,,"",within an hour,100%,99%,f,https://a0.muscache.com/im/pictures/user/deacc435-d36f-4659-ab0f-c40b1df90c0d.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/deacc435-d36f-4659-ab0f-c40b1df90c0d.jpg?aki_policy=profile_x_medium,Weequahic,12,20,"['email', 'phone']",t,t,,South,,40.71743,-74.20575,Private room in rental unit,Private room,2,,1 shared bath,,1,[],$74.00,1,365,1,1,1125,1125,1.0,1125.0,,t,29,59,89,346,2023-12-31,8,8,1,2023-04-28,2023-12-02,5.0,5.0,5.0,5.0,5.0,4.88,5.0,,t,12,2,10,0,0.97
874689695270306544,https://www.airbnb.com/rooms/874689695270306544,20231230181028,2024-01-01,city scrape,Rental unit in Newark · ★4.67 · 1 bedroom · 1 bed · 1 shared bath,,"Just 6 minutes from Newark Airport and the train station, and only 4 minutes from Beth Israel Hospital, our home offers convenience and comfort in a nice, quiet, and safe neighborhood.",https://a0.muscache.com/pictures/5063a074-4589-4c05-8f7e-dd3744afcd17.jpg,236804347,https://www.airbnb.com/users/show/236804347,Friday,2019-01-15,,"",within an hour,100%,99%,f,https://a0.muscache.com/im/pictures/user/deacc435-d36f-4659-ab0f-c40b1df90c0d.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/deacc435-d36f-4659-ab0f-c40b1df90c0d.jpg?aki_policy=profile_x_medium,Weequahic,12,20,"['email', 'phone']",t,t,"Newark, New Jersey, United States",South,,40.71757,-74.20446,Private room in rental unit,Private room,2,,1 shared bath,,1,[],$69.00,1,365,1,1,1125,1125,1.0,1125.0,,t,0,0,0,0,2024-01-01,5,5,0,2023-05-09,2023-10-28,4.67,4.5,4.5,4.33,4.83,4.5,4.5,,t,12,2,10,0,0.63
876228621775370007,https://www.airbnb.com/rooms/876228621775370007,20231230181028,2024-01-01,city scrape,Rental unit in Newark · ★4.70 · 1 bedroom · 1 bed · 1 bath,,,https://a0.muscache.com/pictures/8857959e-ee04-400e-85f1-d093bbe81641.jpg,511435046,https://www.airbnb.com/users/show/511435046,EgySky,2023-04-23,,"",within an hour,100%,100%,t,https://a0.muscache.com/defaults/user_pic-50x50.png?v=3,https://a0.muscache.com/defaults/user_pic-225x225.png?v=3,Seventh Avenue,2,2,"['email', 'phone']",f,t,,Central,,40.756198,-74.17594679999999,Entire rental unit,Entire home/apt,4,,1 bath,,1,[],$90.00,2,365,2,2,1125,1125,2.0,1125.0,,t,0,0,0,0,2024-01-01,9,9,2,2023-07-17,2023-12-19,4.7,4.8,4.8,5.0,4.8,4.5,4.6,,t,2,2,0,0,1.60
877925747698465922,https://www.airbnb.com/rooms/877925747698465922,20231230181028,2024-01-01,city scrape,Rental unit in Newark · ★4.61 · 1 bedroom · 1 bed · 1 shared bath,,,https://a0.muscache.com/pictures/miso/Hosting-877925747698465922/original/3a4e5bb7-19dd-48d7-a211-c2bd5163dc84.jpeg,423946675,https://www.airbnb.com/users/show/423946675,Gbemisola,2021-09-21,,"",within an hour,89%,98%,f,https://a0.muscache.com/im/pictures/user/User-423946675/original/437709be-aa4d-4f5c-a0b0-bfa034c40218.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-423946675/original/437709be-aa4d-4f5c-a0b0-bfa034c40218.jpeg?aki_policy=profile_x_medium,West Side,1,1,['phone'],t,t,,West,,40.7396699,-74.2084516,Private room in rental unit,Private room,2,,1 shared bath,,1,[],$70.00,1,1125,1,1,1125,1125,1.0,1125.0,,t,0,0,0,0,2024-01-01,45,45,4,2023-05-13,2023-12-13,4.61,4.65,4.39,4.63,4.91,4.28,4.43,,t,1,0,1,0,5.77
878520688802696609,https://www.airbnb.com/rooms/878520688802696609,20231230181028,2023-12-31,city scrape,Loft in Newark · ★4.68 · 2 bedrooms · 4 beds · 1 bath,,,https://a0.muscache.com/pictures/miso/Hosting-878520688802696609/original/8689cb0c-1929-4a38-b7f5-688fed8c2810.jpeg,322917818,https://www.airbnb.com/users/show/322917818,Liz,2019-12-30,"Jersey City, NJ","",within an hour,100%,96%,t,https://a0.muscache.com/im/pictures/user/ecd6cbf5-4674-45fc-bad9-e206997996af.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/ecd6cbf5-4674-45fc-bad9-e206997996af.jpg?aki_policy=profile_x_medium,Bergen-Lafayette,8,9,"['email', 'phone']",t,t,,Central,,40.72921,-74.18002,Entire loft,Entire home/apt,8,,1 bath,,4,[],$121.00,3,365,3,3,365,365,3.0,365.0,,t,29,59,60,60,2023-12-31,19,19,2,2023-05-01,2023-12-16,4.68,4.79,4.84,4.74,4.84,4.53,4.42,,f,4,4,0,0,2.33
878902673716846429,https://www.airbnb.com/rooms/878902673716846429,20231230181028,2023-12-31,city scrape,Home in Newark · ★4.86 · 3 bedrooms · 4 beds · 2.5 baths,,"HIGHLIGHTS: The Newark Museum of Art (1 mile), Newark Penn Station (1 mile), Maplewood Community Pool (4 miles), Montrose Park Historic District (5 miles), Essex County Turtle Back Zoo (8 miles), Medieval Times Dinner & Tournament (10 miles)<br />FRESH AIR: Montgomery Park (2 miles), Branch Brook Park (2 miles), Orange Park (3 miles), DeHart Park (8 miles), South Mountain Reservation (10 miles)<br />HIT THE LINKS: Rock Spring Golf Club (7 miles), Suburban Golf Club (7 miles), Galloping Hill Park and Golf Course (9 miles), Essex County Country Club (9 miles)<br />AIRPORT: Newark Liberty International Airport (3 miles)",https://a0.muscache.com/pictures/prohost-api/Hosting-878902673716846429/original/81517967-f61b-4ca2-bf05-cd1dbaeb16d0.jpeg,121680792,https://www.airbnb.com/users/show/121680792,Evolve,2017-03-20,United States,"Hi! We’re Evolve, the hospitality team that helps you rest easy when you rent a private, professionally cleaned home from us.

We promise your rental will be clean, safe, and true to what you saw on Airbnb or we'll make it right. Check-ins are always smooth, and we're here 24/7 to answer any questions or help you find the perfect property.",within an hour,100%,99%,f,https://a0.muscache.com/im/pictures/user/User-121680792/original/62151d0c-7ad7-4639-bc42-20b0320d302e.png?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-121680792/original/62151d0c-7ad7-4639-bc42-20b0320d302e.png?aki_policy=profile_x_medium,Highland Lakes,1162,2037,"['email', 'phone']",t,t,"Newark, New Jersey, United States",Central,,40.72982,-74.1804,Entire home,Entire home/apt,7,,2.5 baths,,4,[],$333.00,2,1125,2,3,1125,1125,2.3,1125.0,,t,29,59,89,363,2023-12-31,7,7,0,2023-06-10,2023-11-25,4.86,4.86,4.86,4.71,4.71,4.71,5.0,,t,12,12,0,0,1.02
879190373020858413,https://www.airbnb.com/rooms/879190373020858413,20231230181028,2024-01-01,city scrape,Home in Newark · ★4.93 · 2 bedrooms · 2 beds · 1 bath,,,https://a0.muscache.com/pictures/miso/Hosting-879190373020858413/original/0b5a1b18-2715-4aec-a29f-fdd5d80441c5.jpeg,512104024,https://www.airbnb.com/users/show/512104024,Matthew,2023-04-27,,"",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/8b8f86e5-7bf9-4fec-8286-7d859c78e0ed.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/8b8f86e5-7bf9-4fec-8286-7d859c78e0ed.jpg?aki_policy=profile_x_medium,West Side,2,2,"['email', 'phone']",t,f,,West,,40.7398046,-74.2064453,Entire home,Entire home/apt,4,,1 bath,,2,[],$145.00,2,365,2,2,1125,1125,2.0,1125.0,,t,0,0,0,0,2024-01-01,27,27,4,2023-05-07,2023-12-29,4.93,4.89,4.75,4.96,4.96,4.5,4.71,,f,2,2,0,0,3.38
879638650387998792,https://www.airbnb.com/rooms/879638650387998792,20231230181028,2023-12-31,city scrape,Rental unit in Newark · ★4.58 · 3 bedrooms · 3 beds · 2 baths,,"NEWARK FUN: Prudential Center (2 miles), Rutgers University (3 miles), The Newark Museum of Art (3 miles), Thomas Edison National Historical Park (6 miles), Turtle Back Zoo (8 miles)<br />STEP OUTSIDE: Branch Brook Park (3 miles), South Mountain Reservation (5 miles), Eagle Rock Reservation (8 miles)<br />THE BIG APPLE: Statue of Liberty (12 miles), One World Trade Center (16 miles), Times Square (17 miles), Central Park (18 miles)<br />AIRPORT: Newark Liberty International Airport (4 miles)",https://a0.muscache.com/pictures/prohost-api/Hosting-879638650387998792/original/ed1cbfa5-9a2d-404d-99ef-17a39785caf4.jpeg,121680792,https://www.airbnb.com/users/show/121680792,Evolve,2017-03-20,United States,"Hi! We’re Evolve, the hospitality team that helps you rest easy when you rent a private, professionally cleaned home from us.

We promise your rental will be clean, safe, and true to what you saw on Airbnb or we'll make it right. Check-ins are always smooth, and we're here 24/7 to answer any questions or help you find the perfect property.",within an hour,100%,99%,f,https://a0.muscache.com/im/pictures/user/User-121680792/original/62151d0c-7ad7-4639-bc42-20b0320d302e.png?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-121680792/original/62151d0c-7ad7-4639-bc42-20b0320d302e.png?aki_policy=profile_x_medium,Highland Lakes,1162,2037,"['email', 'phone']",t,t,"Newark, New Jersey, United States",South,,40.72872,-74.2103,Entire rental unit,Entire home/apt,6,,2 baths,,3,[],$163.00,2,1125,2,3,1125,1125,2.2,1125.0,,t,29,59,89,363,2023-12-31,12,12,1,2023-06-07,2023-12-03,4.58,4.5,4.92,4.5,4.75,3.25,4.58,,t,12,12,0,0,1.73
879638672057295822,https://www.airbnb.com/rooms/879638672057295822,20231230181028,2023-12-31,city scrape,Home in Newark · ★3.67 · 3 bedrooms · 3 beds · 2 baths,,"NEWARK FUN: Prudential Center (2 miles), Rutgers University (3 miles), The Newark Museum of Art (3 miles), Thomas Edison National Historical Park (6 miles), Turtle Back Zoo (8 miles)<br />STEP OUTSIDE: Branch Brook Park (3 miles), South Mountain Reservation (5 miles), Eagle Rock Reservation (8 miles)<br />THE BIG APPLE: Statue of Liberty (12 miles), One World Trade Center (16 miles), Times Square (17 miles), Central Park (18 miles)<br />AIRPORT: Newark Liberty International Airport (4 miles)",https://a0.muscache.com/pictures/prohost-api/Hosting-879638672057295822/original/1bb432d1-9729-40d8-ad20-c7ae3cead3df.jpeg,121680792,https://www.airbnb.com/users/show/121680792,Evolve,2017-03-20,United States,"Hi! We’re Evolve, the hospitality team that helps you rest easy when you rent a private, professionally cleaned home from us.

We promise your rental will be clean, safe, and true to what you saw on Airbnb or we'll make it right. Check-ins are always smooth, and we're here 24/7 to answer any questions or help you find the perfect property.",within an hour,100%,99%,f,https://a0.muscache.com/im/pictures/user/User-121680792/original/62151d0c-7ad7-4639-bc42-20b0320d302e.png?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-121680792/original/62151d0c-7ad7-4639-bc42-20b0320d302e.png?aki_policy=profile_x_medium,Highland Lakes,1162,2037,"['email', 'phone']",t,t,"Newark, New Jersey, United States",South,,40.72872,-74.2103,Entire home,Entire home/apt,6,,2 baths,,3,[],$163.00,2,1125,2,3,1125,1125,2.3,1125.0,,t,28,55,85,357,2023-12-31,9,9,0,2023-05-07,2023-11-26,3.67,3.44,4.56,4.78,4.0,2.89,3.33,,t,12,12,0,0,1.13
879779473789757267,https://www.airbnb.com/rooms/879779473789757267,20231230181028,2024-01-01,city scrape,Home in Newark · ★4.84 · 3 bedrooms · 4 beds · 1.5 baths,,A quiet and clean residential neighborhood in Newark near Belleville NJ.,https://a0.muscache.com/pictures/cf1593c4-e1fd-4181-9194-81bb953d86ea.jpg,512225283,https://www.airbnb.com/users/show/512225283,Ashley,2023-04-28,"Newark, NJ","Raised in Queens NY and found my way to Brick City. I have witnessed the evolution of Newark in such a short period of time. I work in digital advertising for an amazing media company. Creatively, I am a singer (karaoke), enjoy painting, bike rides and exploring the new resys that are popping up everywhere in this wonderful but developing city. I look forward to hosting you and making my home your home away from home.",within an hour,100%,94%,t,https://a0.muscache.com/im/pictures/user/User-512225283/original/21ffbdcc-617f-4f0d-8889-aeb3022cf893.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-512225283/original/21ffbdcc-617f-4f0d-8889-aeb3022cf893.jpeg?aki_policy=profile_x_medium,North Broadway,1,2,"['email', 'phone']",t,t,"Newark, New Jersey, United States",North,,40.78,-74.15901,Entire home,Entire home/apt,9,,1.5 baths,,4,[],$236.00,2,21,1,2,21,21,1.6,21.0,,t,0,0,0,0,2024-01-01,24,24,3,2023-05-15,2023-12-17,4.84,4.88,4.96,4.96,4.96,4.44,4.76,,f,1,1,0,0,3.10
879799821972958787,https://www.airbnb.com/rooms/879799821972958787,20231230181028,2024-01-01,city scrape,Rental unit in Newark · ★4.64 · 2 bedrooms · 3 beds · 1 bath,,"Neighborhood is very quiet at night, good family people. Several restaurants, bars, laundry facilities, pharmacies, grocery stores walking distance. <br /><br />Met Life Staduim, American dream shopping mall, Nikelodeon Universe and Walmart 10-15 min drive away.<br /><br />We do not have a reserved parking spot for guests. There are free street parking infront of the house. Parking is very easy to come by during the day, relatively easy at night. Parking is naturally first come first serve night and day in our street and close by. Street cleaning is 2 times a week in our Street. Wednesday and Thursday.",https://a0.muscache.com/pictures/a168ee44-f6a9-4af6-b8ba-3a5395c97d14.jpg,145261607,https://www.airbnb.com/users/show/145261607,Nayleth Isabel,2017-08-10,"New York, NY","",within an hour,100%,99%,f,https://a0.muscache.com/im/pictures/user/bb5dcf5d-8e21-4b57-a5ed-c6a7adadee36.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/bb5dcf5d-8e21-4b57-a5ed-c6a7adadee36.jpg?aki_policy=profile_x_medium,North Broadway,2,2,"['email', 'phone']",t,t,"Newark, New Jersey, United States",North,,40.77934,-74.15708,Entire rental unit,Entire home/apt,6,,1 bath,,3,[],$171.00,1,60,1,1,1125,1125,1.0,1125.0,,t,0,0,0,0,2024-01-01,35,35,2,2023-05-24,2023-12-18,4.64,4.78,4.69,4.83,4.83,4.25,4.56,,f,2,2,0,0,4.71
880700792542242864,https://www.airbnb.com/rooms/880700792542242864,20231230181028,2023-12-30,city scrape,Rental unit in Newark · ★4.83 · Studio · 3 beds · 1 bath,,✈️ Newark Liberty Intl Airport (EWR): Approx. 10 mins<br />🚊 Newark Penn Station: Approx. 5 mins<br />🚊 NYC Penn Station: Approx. 30 mins<br />🚍 NYC Port Authority: Approx. 30 mins<br />✔️ Prudential Center: Approx. 5 mins<br />✔️ New Jersey Performing Arts Center (NJPAC): Approx. 5 mins<br />✔️ Red Bull Arena: Approx. 10 mins<br />🛍️ American Dream Mall: Approx. 30 mins<br />🎢 Nickelodeon Universe: Approx. 30 mins<br />✔️ Dream Water Park: Approx. 30 mins<br />✈️ LaGuardia Airport (LGA): Approx. 35 mins<br />✈️ JFK Airport: Approx. 45 mins<br />✔️ World Trade Center: Approx. 20 mins<br />✔️ Madison Square Garden (MSG): Approx. 20 mins<br />✔️ The Newark Museum of Art: Approx. 10 mins<br />🦁 Essex County African Adventure (Zoo): Approx. 15 mins<br />😆 Stress Factory Comedy Club: Approx. 10 mins<br />🍿 AMC Movie Theater (AMC): Approx. 15 mins<br />🛍️ Garden State Plaza: Approx. 20 mins<br />🛍️ The Mall at Short Hills: Approx. 20 mins<br />🏌️ Top Golf: Approx. 25 mins<br />✔️ Edge NYC: A,https://a0.muscache.com/pictures/prohost-api/Hosting-880700792542242864/original/c20f4568-81e6-449b-977b-38da6ae901c5.jpeg,44008190,https://www.airbnb.com/users/show/44008190,Sojourney,2015-09-12,"West Orange, NJ","As a young couple, we love creating tailored experiences for divine comfort. Our interests include travel, trying new things (especially food!), and building lasting relationships. 

We're sure that comfort is important to you. So when we say ""creating tailored experiences for divine comfort"", we simply mean we provide a unique experience for each of our guests. Customer service is of the utmost importance to us. From our detailed rental units to our car rentals, we treat our guests just like family! 
",within an hour,100%,98%,f,https://a0.muscache.com/im/pictures/user/User-44008190/original/a2c4e181-18fb-4310-9cef-4f633d0f3ee1.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-44008190/original/a2c4e181-18fb-4310-9cef-4f633d0f3ee1.jpeg?aki_policy=profile_x_medium,Constable Hook,27,34,"['email', 'phone', 'work_email']",t,t,"Newark, New Jersey, United States",East,,40.7346499,-74.1722152,Entire rental unit,Entire home/apt,4,,1 bath,,3,[],$148.00,1,60,1,5,60,60,2.8,60.0,,t,28,58,88,363,2023-12-30,12,12,3,2023-08-27,2023-12-24,4.83,4.75,4.92,4.83,4.83,4.58,4.83,,t,16,16,0,0,2.86
880974284770532338,https://www.airbnb.com/rooms/880974284770532338,20231230181028,2023-12-31,city scrape,Home in Newark · 2 bedrooms · 2 beds · 1 bath,,"Welcome to your home away from home! Our luxurious contemporary townhome offers a great escape just moments away from Newark Liberty International Airport and a short drive from the city of New York. Whether you're seeking a memorable experience in Newark, New Jersey, or planning to explore new attractions, our townhome provides the perfect blend of comfort, convenience, and style.<br /> <br />Dive in the ultimate relaxation in our spacious and spotless 2-bedroom, 1-bath townhome. Rest comfortably on our king and queen size beds, with fresh sheets for a restful night's sleep. Each bedroom features a smart TV with your favorite streaming applications, allowing you to unwind with your favorite shows or movies. Our living room is equipped with a 65' TV, where you can enjoy a movie night accompanied by a complimentary bottle of wine.<br /> <br />During your stay, you will have access to the entire property, ensuring complete privacy and comfort. We take pride in maintaining cleanliness and",https://a0.muscache.com/pictures/4f5741b0-afdc-4906-8c7b-8bc4c266b7c5.jpg,92856476,https://www.airbnb.com/users/show/92856476,Aminot,2016-08-31,"Newark, NJ","",within an hour,99%,82%,f,https://a0.muscache.com/im/pictures/user/92a99f6b-e62d-4677-b877-34c571f5b78c.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/92a99f6b-e62d-4677-b877-34c571f5b78c.jpg?aki_policy=profile_x_medium,South Broad Street,30,34,"['email', 'phone']",t,t,"Newark, New Jersey, United States",South,,40.72382,-74.19381,Entire home,Entire home/apt,4,,1 bath,,2,[],$170.00,4,730,4,4,730,730,4.0,730.0,,t,23,53,83,357,2023-12-31,1,1,0,2023-07-16,2023-07-16,5.0,5.0,4.0,5.0,5.0,5.0,5.0,,f,22,22,0,0,0.18
880977599821156706,https://www.airbnb.com/rooms/880977599821156706,20231230181028,2024-01-01,city scrape,Rental unit in Newark · 2 bedrooms · 2 beds · 1 bath,,,https://a0.muscache.com/pictures/26ba5a43-0aa0-4acb-8918-7555a53fcf5d.jpg,92856476,https://www.airbnb.com/users/show/92856476,Aminot,2016-08-31,"Newark, NJ","",within an hour,99%,82%,f,https://a0.muscache.com/im/pictures/user/92a99f6b-e62d-4677-b877-34c571f5b78c.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/92a99f6b-e62d-4677-b877-34c571f5b78c.jpg?aki_policy=profile_x_medium,South Broad Street,30,34,"['email', 'phone']",t,t,,West,,40.74093,-74.20973,Entire rental unit,Entire home/apt,4,,1 bath,,2,[],$189.00,4,365,4,4,365,365,4.0,365.0,,t,24,54,84,358,2024-01-01,0,0,0,,,,,,,,,,,f,22,22,0,0,
881867754831799143,https://www.airbnb.com/rooms/881867754831799143,20231230181028,2023-12-31,city scrape,Rental unit in Newark · ★4.60 · 2 bedrooms · 2 beds · 1 bath,,,https://a0.muscache.com/pictures/miso/Hosting-881867754831799143/original/86e7c476-edda-4c07-bbd3-e9e71e72cbf4.jpeg,163145158,https://www.airbnb.com/users/show/163145158,Octavia,2017-12-18,"New York, NY","",within an hour,100%,66%,f,https://a0.muscache.com/im/pictures/user/c5271136-3482-44cd-9eaf-be98dc79be8a.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/c5271136-3482-44cd-9eaf-be98dc79be8a.jpg?aki_policy=profile_x_medium,Upper Clinton Hill,1,1,"['email', 'phone']",t,f,,South,,40.71799094720793,-74.20584378381457,Entire rental unit,Entire home/apt,5,,1 bath,,2,[],$115.00,1,1125,1,1,1125,1125,1.0,1125.0,,t,25,55,84,352,2023-12-31,10,10,2,2023-10-10,2023-12-24,4.6,4.6,4.5,4.7,4.7,3.8,4.7,,f,1,1,0,0,3.61
